socket_type,N,data_size,D0_times,D1_times,D2_times,RUN
tcp,11,64,0.002606786,0.005276993,0.005489799,9
tcp,11,64,0.004664875,0.002603695,0.006426216,10
tcp,11,64,0.006249831,0.001997397,0.001935856,11
tcp,11,64,0.003768769,0.002348968,0.00277325,12
tcp,11,64,0.003384548,0.003562663,0.006274042,13
tcp,11,64,0.072708314,0.014044406,0.079080179,14
tcp,11,64,0.057462983,0.007469276,0.027753034,15
tcp,11,64,0.011595526,0.010121953,0.003842491,16
tcp,11,64,0.002808002,0.002959315,0.010843754,17
tcp,11,64,0.002327477,0.010429302,0.002716669,18
tcp,11,64,0.005644754,0.002319827,0.002110961,19
tcp,11,64,0.002176303,0.002229955,0.004663625,20
tcp,11,64,0.005142789,0.008778825,0.001696639,21
tcp,11,64,0.00173806,0.001794541,0.00172954,22
tcp,11,64,0.002138062,0.002324817,0.003542443,23
tcp,11,64,0.00277913,0.003229774,0.002251596,24
tcp,11,64,0.005650713,0.002273636,0.009880937,25
tcp,11,512,0.002280916,0.001926506,0.002275996,1
tcp,11,512,0.011800432,0.003297876,0.006114958,2
tcp,11,512,0.005849249,0.00309191,0.003018998,3
tcp,11,512,0.003146671,0.005325605,0.003359548,4
tcp,11,512,0.003219444,0.01034934,0.008476676,5
tcp,11,512,0.00275837,0.002875763,0.013648396,6
tcp,11,512,0.002209044,0.002317737,0.002250495,7
tcp,11,512,0.013011788,0.013095929,0.002750379,8
tcp,11,512,0.004417328,0.001994198,0.001954477,9
tcp,11,512,0.002877984,0.007372294,0.003011707,10
tcp,11,512,0.002679418,0.003635806,0.002679908,11
tcp,11,512,0.002127472,0.002200024,0.002103522,12
tcp,11,512,0.007692893,0.002573625,0.002478051,13
tcp,11,512,0.002183383,0.002272106,0.002207374,14
tcp,11,512,0.005074057,0.00516587,0.003153841,15
tcp,11,512,0.008056725,0.016959573,0.002170424,16
tcp,11,512,0.002948515,0.003010427,0.002629957,17
tcp,11,512,0.008728574,0.006824068,0.003833302,18
tcp,11,512,0.002595295,0.005240573,0.002833492,19
tcp,11,512,0.010027171,0.002356369,0.002269806,20
tcp,11,512,0.002184024,0.002232225,0.001904985,21
tcp,11,512,0.00414314,0.002651937,0.00414099,22
tcp,11,512,0.002141682,0.002357609,0.006003855,23
tcp,11,512,0.004211213,0.003376599,0.004202272,24
tcp,11,512,0.003235665,0.003350088,0.004713947,25
tcp,11,4096,0.002879734,0.002944566,0.004943574,1
tcp,11,4096,0.002645757,0.004710237,0.002680048,2
tcp,11,4096,0.00308284,0.004617075,0.007118798,3
tcp,11,4096,0.002812022,0.002863483,0.002828292,4
tcp,11,4096,0.002114092,0.005541352,0.002091221,5
tcp,11,4096,0.003380579,0.005327125,0.014586674,6
tcp,11,4096,0.005252943,0.005443698,0.002812672,7
tcp,11,4096,0.002134972,0.002204954,0.002138392,8
tcp,11,4096,0.005703746,0.005250753,0.003626846,9
tcp,11,4096,0.004738237,0.004183212,0.004190922,10
tcp,11,4096,0.008330372,0.005238532,0.002644727,11
tcp,11,4096,0.002835303,0.003184273,0.003937305,12
tcp,11,4096,0.002142713,0.005277484,0.002152993,13
tcp,11,4096,0.002602715,0.004578493,0.002629756,14
tcp,11,4096,0.006796658,0.01375587,0.003298286,15
tcp,11,4096,0.003167232,0.003005408,0.003215464,16
tcp,11,4096,0.00448706,0.002831253,0.003829882,17
tcp,11,4096,0.018768626,0.003478571,0.010745302,18
tcp,11,4096,0.002497623,0.006675064,0.004298985,19
tcp,11,4096,0.002994797,0.004200543,0.004295896,20
tcp,11,4096,0.003488332,0.003656627,0.003368728,21
tcp,11,4096,0.002078511,0.002147483,0.002082571,22
tcp,11,4096,0.006753456,0.004681937,0.008187919,23
tcp,11,4096,0.011574728,0.004344717,0.004184342,24
tcp,11,4096,0.017546971,0.003353078,0.017124469,25
tcp,11,32768,0.003859142,0.004014768,0.003828682,1
tcp,11,32768,0.006463958,0.004591624,0.004349147,2
tcp,11,32768,0.004852162,0.005093768,0.004860542,3
tcp,11,32768,0.008674823,0.004416149,0.004733398,4
tcp,11,32768,0.005453499,0.008726324,0.005461909,5
tcp,11,32768,0.004521442,0.004676956,0.006621153,6
tcp,11,32768,0.006624703,0.004668196,0.004676796,7
tcp,11,32768,0.007023615,0.00377968,0.003659067,8
tcp,11,32768,0.007162819,0.006965903,0.005624213,9
tcp,11,32768,0.004139411,0.004288695,0.003137962,10
tcp,11,32768,0.003555443,0.003866003,0.006137539,11
tcp,11,32768,0.006672425,0.004138431,0.004175202,12
tcp,11,32768,0.004534722,0.006206751,0.006042566,13
tcp,11,32768,0.004666716,0.016241983,0.005800409,14
tcp,11,32768,0.006672474,0.005677236,0.009307331,15
tcp,11,32768,0.015651956,0.004559563,0.010022912,16
tcp,11,32768,0.008768766,0.005003946,0.004843151,17
tcp,11,32768,0.004482531,0.004696937,0.005393258,18
tcp,11,32768,0.004177712,0.005035937,0.004197043,19
tcp,11,32768,0.00548791,0.015472342,0.005527771,20
tcp,11,32768,0.005588043,0.008275752,0.005590393,21
tcp,11,32768,0.004325756,0.00444575,0.004840271,22
tcp,11,32768,0.003181033,0.003307227,0.003170582,23
tcp,11,32768,0.003739259,0.003860953,0.003240255,24
tcp,11,32768,0.00547047,0.005716517,0.008121757,25
tcp,16,1,0.002980577,0.004178902,0.00652709,1
tcp,16,1,0.004853341,0.002329638,0.002308057,2
tcp,16,1,0.002318258,0.002341619,0.002313128,3
tcp,16,1,0.002253355,0.002298578,0.002311667,4
tcp,16,1,0.002701089,0.005762148,0.004887133,5
tcp,16,1,0.002286747,0.002356669,0.002306668,6
tcp,16,1,0.002583545,0.004725788,0.004777729,7
tcp,16,1,0.002590865,0.00272802,0.003341817,8
tcp,16,1,0.003189903,0.003503272,0.003103811,9
tcp,16,1,0.004570324,0.002806202,0.00277881,10
tcp,16,8,0.004866142,0.002853714,0.00412638,1
tcp,16,8,0.002787841,0.00204297,0.002001478,2
tcp,16,8,0.002806082,0.002881554,0.002819752,3
tcp,16,8,0.004726847,0.006555092,0.003541673,4
tcp,16,8,0.004172182,0.002313818,0.002271336,5
tcp,16,8,0.009890459,0.003995957,0.006054427,6
tcp,16,8,0.004503132,0.002278306,0.002242146,7
tcp,16,8,0.002120602,0.002171433,0.010524827,8
tcp,16,8,0.003829821,0.002169493,0.004335017,9
tcp,16,8,0.015650547,0.005156601,0.003141892,10
tcp,16,64,0.007202561,0.013114483,0.004228874,1
tcp,16,64,0.005357466,0.007781587,0.004594154,2
tcp,16,64,0.002500763,0.002597326,0.002542894,3
tcp,16,64,0.002404081,0.002457592,0.002420931,4
tcp,16,64,0.003028639,0.005773989,0.003030889,5
tcp,16,64,0.006719726,0.011555468,0.003466762,6
tcp,16,64,0.005654595,0.004118931,0.00307219,7
tcp,16,64,0.003251685,0.002941446,0.003264026,8
tcp,16,64,0.003893164,0.007351645,0.007576602,9
tcp,16,64,0.009552299,0.002860744,0.008952571,10
tcp,16,512,0.003526093,0.015821412,0.004950105,1
tcp,16,512,0.005998465,0.006797238,0.00379378,2
tcp,16,512,0.002943946,0.003010278,0.003003198,3
tcp,16,512,0.003778831,0.006327285,0.003486302,4
tcp,16,512,0.002425811,0.002487733,0.002466512,5
tcp,16,512,0.002370169,0.002446842,0.00240448,6
tcp,16,512,0.004177762,0.004487001,0.003327657,7
tcp,16,512,0.003875963,0.005113879,0.004986225,8
tcp,16,512,0.003543204,0.007440538,0.011070363,9
tcp,16,512,0.004155392,0.005375617,0.019475049,10
tcp,16,4096,0.006439008,0.003223264,0.003131091,1
tcp,16,4096,0.005363867,0.004327166,0.004249345,2
tcp,16,4096,0.003911155,0.004035448,0.003966126,3
tcp,16,4096,0.006636724,0.006969614,0.00616045,4
tcp,16,4096,0.004835961,0.004410979,0.004052699,5
tcp,16,4096,0.003620577,0.003947415,0.006243682,6
tcp,16,4096,0.005075658,0.00750887,0.005030617,7
tcp,16,4096,0.016783581,0.004671586,0.005532432,8
tcp,16,4096,0.004233033,0.004237234,0.013966368,9
tcp,16,4096,0.01264914,0.006198382,0.006092399,10
tcp,16,32768,0.007376966,0.013093643,0.010978091,1
tcp,16,32768,0.008374395,0.008801148,0.0085723,2
tcp,16,32768,0.010849267,0.005862071,0.01024379,3
tcp,16,32768,0.007362825,0.009883389,0.010080505,4
tcp,16,32768,0.007541111,0.008871909,0.017231624,5
tcp,16,32768,0.007970323,0.006332355,0.013424542,6
tcp,16,32768,0.00580818,0.00754049,0.00582576,7
tcp,16,32768,0.006754277,0.007034676,0.00684124,8
tcp,16,32768,0.005823141,0.005893393,0.010381553,9
tcp,16,32768,0.008719606,0.008991923,0.008705915,10
tcp,23,1,0.002354249,0.002353969,0.002368089,1
tcp,23,1,0.002374929,0.002365149,0.002334028,2
tcp,23,1,0.003436741,0.006410747,0.003482052,3
tcp,23,1,0.003275866,0.003779201,0.00374783,4
tcp,23,1,0.002647187,0.002742971,0.002662598,5
tcp,23,1,0.004318316,0.004000628,0.004254145,6
tcp,23,1,0.007703355,0.003203294,0.003160703,7
tcp,23,1,0.016729039,0.004728358,0.013439044,8
tcp,23,1,0.003851462,0.003854343,0.006994305,9
tcp,23,1,0.002806373,0.002834103,0.002861904,10
tcp,23,8,0.005975735,0.002931636,0.004676257,1
tcp,23,8,0.004881023,0.004273645,0.004345627,2
tcp,23,8,0.004342038,0.00339909,0.005885623,3
tcp,23,8,0.004153672,0.00305569,0.003850672,4
tcp,23,8,0.00751281,0.005082879,0.005005437,5
tcp,23,8,0.011307851,0.004150131,0.006693576,6
tcp,23,8,0.004553203,0.003024678,0.00442284,7
tcp,23,8,0.002962647,0.003042639,0.002998068,8
tcp,23,8,0.006035926,0.003450401,0.002827362,9
tcp,23,8,0.00341418,0.00923953,0.005758548,10
tcp,23,64,0.009656523,0.004008687,0.00717751,1
tcp,23,64,0.004584794,0.011857198,0.007678085,2
tcp,23,64,0.007966513,0.004031129,0.009231791,3
tcp,23,64,0.008144398,0.00410982,0.008135848,4
tcp,23,64,0.00375132,0.0037735,0.003776121,5
tcp,23,64,0.003369079,0.00342306,0.00338904,6
tcp,23,64,0.005674656,0.014058441,0.005167051,7
tcp,23,64,0.004899214,0.005383098,0.01538309,8
tcp,23,64,0.004065979,0.005404788,0.006283224,9
tcp,23,64,0.00992081,0.004169222,0.012585228,10
tcp,23,512,0.008081626,0.005002327,0.004599784,1
tcp,23,512,0.004249034,0.004290336,0.004268505,2
tcp,23,512,0.013917737,0.012144176,0.005426619,3
tcp,23,512,0.003674788,0.0037516,0.003682728,4
tcp,23,512,0.004405198,0.004523072,0.004163222,5
tcp,23,512,0.004928524,0.006215932,0.004961316,6
tcp,23,512,0.004508492,0.006182501,0.004921864,7
tcp,23,512,0.009464018,0.006761798,0.006660385,8
tcp,23,512,0.009576321,0.004489821,0.004981366,9
tcp,23,512,0.00581847,0.005954284,0.005860232,10
tcp,23,4096,0.017132591,0.008025185,0.014053692,1
tcp,23,4096,0.005998136,0.005768649,0.006096479,2
tcp,23,4096,0.004739719,0.00514043,0.006066637,3
tcp,23,4096,0.004165142,0.004258525,0.013407382,4
tcp,23,4096,0.005477771,0.005612624,0.005531782,5
tcp,23,4096,0.00613161,0.006253813,0.00614991,6
tcp,23,4096,0.0098788,0.006741507,0.008561381,7
tcp,23,4096,0.005758669,0.005880333,0.005786049,8
tcp,23,4096,0.004152432,0.004210823,0.004161152,9
tcp,23,4096,0.003846933,0.003881585,0.003848722,10
tcp,23,32768,0.022283583,0.012303111,0.018658737,1
tcp,23,32768,0.01058535,0.010759975,0.011215239,2
tcp,23,32768,0.017313158,0.006462029,0.006382467,3
tcp,23,32768,0.014852066,0.006808879,0.016310688,4
tcp,23,32768,0.01023244,0.010482257,0.010098555,5
tcp,23,32768,0.007941052,0.008264692,0.014733792,6
tcp,23,32768,0.019957725,0.013997701,0.013151116,7
tcp,23,32768,0.012363802,0.0163928,0.013827796,8
tcp,23,32768,0.01160061,0.011750335,0.011647762,9
tcp,23,32768,0.017199324,0.015926276,0.008644153,10
tcp,32,1,0.005067118,0.005137211,0.005076319,1
tcp,32,1,0.005930934,0.005955785,0.004319157,2
tcp,32,1,0.004336677,0.004365938,0.004346347,3
tcp,32,1,0.005586933,0.006313026,0.005381108,4
tcp,32,1,0.00784241,0.012779144,0.004737749,5
tcp,32,1,0.00339361,0.003467632,0.003428631,6
tcp,32,1,0.009807328,0.004511162,0.004823771,7
tcp,32,1,0.008403366,0.005581494,0.016858914,8
tcp,32,1,0.0051312,0.011506797,0.00818845,9
tcp,32,1,0.007403406,0.004362338,0.004283426,10
tcp,32,8,0.004260084,0.004278546,0.004298166,1
tcp,32,8,0.00341999,0.003455321,0.003436771,2
tcp,32,8,0.004998947,0.004045299,0.003840623,3
tcp,32,8,0.005955375,0.00580479,0.005058028,4
tcp,32,8,0.007918642,0.005908333,0.007332115,5
tcp,32,8,0.004130841,0.005682647,0.016092282,6
tcp,32,8,0.007061037,0.01296744,0.006434508,7
tcp,32,8,0.003719439,0.014227988,0.007814938,8
tcp,32,8,0.004386549,0.004347728,0.008756316,9
tcp,32,8,0.012382243,0.003706798,0.006566142,10
tcp,32,64,0.012806136,0.019014937,0.008602692,1
tcp,32,64,0.015215576,0.005089658,0.010775495,2
tcp,32,64,0.006274794,0.012657661,0.009165799,3
tcp,32,64,0.004557744,0.004624805,0.004565674,4
tcp,32,64,0.006069388,0.008745697,0.008161429,5
tcp,32,64,0.006100368,0.009775627,0.01331693,6
tcp,32,64,0.004690558,0.004749709,0.007300474,7
tcp,32,64,0.006330406,0.006398417,0.010534149,8
tcp,32,64,0.004718468,0.00647258,0.018669907,9
tcp,32,64,0.01601387,0.007888301,0.00782438,10
tcp,32,512,0.006254983,0.008192861,0.008419767,1
tcp,32,512,0.006591423,0.006547372,0.00852203,2
tcp,32,512,0.005204372,0.013258408,0.005275525,3
tcp,32,512,0.007617253,0.006178101,0.005937274,4
tcp,32,512,0.006100269,0.006188352,0.010668223,5
tcp,32,512,0.00785973,0.006734878,0.012914309,6
tcp,32,512,0.005573873,0.005588824,0.005534202,7
tcp,32,512,0.005249654,0.00783621,0.006291944,8
tcp,32,512,0.005496552,0.005635415,0.005602864,9
tcp,32,512,0.006025307,0.006929533,0.007679555,10
tcp,32,4096,0.007073917,0.008984353,0.00753885,1
tcp,32,4096,0.011687673,0.009490598,0.008860169,2
tcp,32,4096,0.006708507,0.007216472,0.009152228,3
tcp,32,4096,0.011857198,0.006845621,0.007585942,4
tcp,32,4096,0.010303963,0.007984104,0.009317453,5
tcp,32,4096,0.013952819,0.006995045,0.010122506,6
tcp,32,4096,0.016432742,0.011766405,0.009446207,7
tcp,32,4096,0.013944039,0.006285415,0.010452856,8
tcp,32,4096,0.00749995,0.010065815,0.00750807,9
tcp,32,4096,0.020380387,0.006879002,0.009329544,10
tcp,32,32768,0.012079955,0.012230328,0.020648476,1
tcp,32,32768,0.014137455,0.016249047,0.01535059,2
tcp,32,32768,0.01088073,0.011054864,0.01909746,3
tcp,32,32768,0.010787416,0.010753435,0.011899079,4
tcp,32,32768,0.032286637,0.016978598,0.01465647,5
tcp,32,32768,0.01736398,0.017500423,0.017355109,6
tcp,32,32768,0.017972107,0.018678368,0.021162911,7
tcp,32,32768,0.018956656,0.018095891,0.019012948,8
tcp,32,32768,0.013719572,0.008576962,0.008459648,9
tcp,32,32768,0.020410888,0.01942721,0.022533841,10
tcp,45,1,0.006363777,0.007959143,0.006771179,1
tcp,45,1,0.00818273,0.008232052,0.00817213,2
tcp,45,1,0.005326396,0.005032398,0.00648513,3
tcp,45,1,0.010657422,0.005735958,0.007756637,4
tcp,45,1,0.004870063,0.004919464,0.004877183,5
tcp,45,1,0.008460219,0.008563931,0.008203391,6
tcp,45,1,0.00820125,0.006716497,0.008587242,7
tcp,45,1,0.004823091,0.004856852,0.004850193,8
tcp,45,1,0.005964826,0.00610713,0.006053267,9
tcp,45,1,0.005182401,0.007703706,0.005155741,10
tcp,45,8,0.005705617,0.008477349,0.005786909,1
tcp,45,8,0.005329297,0.005360247,0.005346397,2
tcp,45,8,0.007780738,0.005257624,0.006042868,3
tcp,45,8,0.005450389,0.005311465,0.006671086,4
tcp,45,8,0.008375736,0.01360725,0.006662975,5
tcp,45,8,0.011840448,0.005949304,0.01261629,6
tcp,45,8,0.012504127,0.00648604,0.00818244,7
tcp,45,8,0.005491472,0.005520492,0.005507371,8
tcp,45,8,0.005701028,0.007783798,0.014105374,9
tcp,45,8,0.004329207,0.004379098,0.004349267,10
tcp,45,64,0.007034466,0.007110009,0.007067707,1
tcp,45,64,0.005210913,0.005261844,0.005224163,2
tcp,45,64,0.016618387,0.007284254,0.009932021,3
tcp,45,64,0.013181627,0.008272773,0.011884558,4
tcp,45,64,0.016778252,0.006309835,0.006246823,5
tcp,45,64,0.007602693,0.007730547,0.009852149,6
tcp,45,64,0.010735985,0.007973794,0.007905491,7
tcp,45,64,0.007799049,0.018693008,0.00918787,8
tcp,45,64,0.008294534,0.008307664,0.010428625,9
tcp,45,64,0.011072325,0.00919367,0.009112428,10
tcp,45,512,0.018587795,0.01260914,0.009980013,1
tcp,45,512,0.008110658,0.007759378,0.020752848,2
tcp,45,512,0.006555273,0.006562283,0.006567693,3
tcp,45,512,0.01330472,0.010179979,0.006864921,4
tcp,45,512,0.006308255,0.006452239,0.009052366,5
tcp,45,512,0.00580694,0.007383066,0.006104129,6
tcp,45,512,0.006530291,0.006584303,0.006535811,7
tcp,45,512,0.01090564,0.010365784,0.009778857,8
tcp,45,512,0.006643525,0.006678287,0.006632184,9
tcp,45,512,0.010560739,0.010652732,0.010600191,10
tcp,45,4096,0.007229553,0.007285953,0.01023263,1
tcp,45,4096,0.016079011,0.012560828,0.012391944,2
tcp,45,4096,0.020776169,0.014367961,0.008059256,3
tcp,45,4096,0.012130276,0.028422574,0.010362474,4
tcp,45,4096,0.014916078,0.01601423,0.015194325,5
tcp,45,4096,0.010290941,0.010379914,0.010327913,6
tcp,45,4096,0.011489427,0.010850568,0.01432881,7
tcp,45,4096,0.007676956,0.00783986,0.007667484,8
tcp,45,4096,0.008946923,0.012887447,0.008586432,9
tcp,45,4096,0.013502637,0.011002702,0.011102645,10
tcp,45,32768,0.022078185,0.026599243,0.022031253,1
tcp,45,32768,0.016265456,0.020231248,0.013687928,2
tcp,45,32768,0.01537798,0.014960836,0.015354079,3
tcp,45,32768,0.025941072,0.022297771,0.022029542,4
tcp,45,32768,0.028209941,0.020839086,0.030183161,5
tcp,45,32768,0.015061259,0.014910844,0.015830372,6
tcp,45,32768,0.022134895,0.022892928,0.021675581,7
tcp,45,32768,0.015476052,0.015890764,0.02297726,8
tcp,45,32768,0.022052482,0.023777174,0.022153675,9
tcp,45,32768,0.0118453,0.011955134,0.011877332,10
tcp,64,1,0.010455749,0.007277682,0.016285046,1
tcp,64,1,0.01414684,0.010565891,0.008072286,2
tcp,64,1,0.007846299,0.007238571,0.009115357,3
tcp,64,1,0.007753366,0.007427376,0.008966972,4
tcp,64,1,0.00591218,0.005955021,0.005904369,5
tcp,64,1,0.008862209,0.01119546,0.008949892,6
tcp,64,1,0.008097596,0.008190109,0.008146517,7
tcp,64,1,0.012851351,0.006981292,0.014907023,8
tcp,64,1,0.008004833,0.016663036,0.007964242,9
tcp,64,1,0.015520981,0.007665842,0.011764977,10
tcp,64,8,0.007458256,0.007686984,0.008790076,1
tcp,64,8,0.008771206,0.006505797,0.005852657,2
tcp,64,8,0.006825637,0.006849028,0.00955762,3
tcp,64,8,0.015577863,0.007656623,0.011613532,4
tcp,64,8,0.01120455,0.011310743,0.013402327,5
tcp,64,8,0.008423646,0.017244013,0.008450406,6
tcp,64,8,0.013411917,0.008412295,0.011937452,7
tcp,64,8,0.008363413,0.018444338,0.007675973,8
tcp,64,8,0.011525729,0.007559059,0.008290862,9
tcp,64,8,0.019941094,0.019998785,0.010365984,10
tcp,64,64,0.007655252,0.007678243,0.007683682,1
tcp,64,64,0.018697836,0.010628312,0.014750646,2
tcp,64,64,0.014935352,0.015029835,0.013815318,3
tcp,64,64,0.018758567,0.009895429,0.010251801,4
tcp,64,64,0.013735985,0.013832328,0.013736025,5
tcp,64,64,0.017409906,0.009700823,0.012693674,6
tcp,64,64,0.007125895,0.007167877,0.007149576,7
tcp,64,64,0.007862947,0.008496176,0.008215458,8
tcp,64,64,0.008689343,0.008747834,0.011077125,9
tcp,64,64,0.013330173,0.012278741,0.012781756,10
tcp,64,512,0.013024503,0.012406685,0.0129133,1
tcp,64,512,0.01063749,0.010676893,0.010679763,2
tcp,64,512,0.01060454,0.009986452,0.01159382,3
tcp,64,512,0.0125743,0.012391074,0.013125916,4
tcp,64,512,0.007629491,0.009686812,0.00765464,5
tcp,64,512,0.012732544,0.011714943,0.011320062,6
tcp,64,512,0.010624071,0.011730604,0.02189978,7
tcp,64,512,0.011370503,0.011510967,0.015144506,8
tcp,64,512,0.020799447,0.012195748,0.012095444,9
tcp,64,512,0.01127956,0.010202408,0.01130319,10
tcp,64,4096,0.016571519,0.016625021,0.016566519,1
tcp,64,4096,0.019358643,0.013744444,0.013871588,2
tcp,64,4096,0.009678272,0.009788555,0.009735673,3
tcp,64,4096,0.011357512,0.011424234,0.01130567,4
tcp,64,4096,0.014654621,0.022520207,0.017562018,5
tcp,64,4096,0.012114334,0.012857087,0.012794205,6
tcp,64,4096,0.014532298,0.012870628,0.01696925,7
tcp,64,4096,0.020738294,0.011352361,0.014410494,8
tcp,64,4096,0.018830106,0.018975361,0.021549078,9
tcp,64,4096,0.016475895,0.023843317,0.020563798,10
tcp,64,32768,0.025345131,0.030721423,0.025319381,1
tcp,64,32768,0.018704202,0.018858077,0.018724633,2
tcp,64,32768,0.019761344,0.019833916,0.019747363,3
tcp,64,32768,0.022129655,0.029100024,0.029928509,4
tcp,64,32768,0.02994203,0.03164191,0.030847357,5
tcp,64,32768,0.022765134,0.021255759,0.022920168,6
tcp,64,32768,0.043920749,0.037522217,0.037168896,7
tcp,64,32768,0.028164806,0.028118615,0.028216947,8
tcp,64,32768,0.033924578,0.034210856,0.033859346,9
tcp,64,32768,0.020705231,0.020849215,0.020664761,10
tcp,91,1,0.010609059,0.012888627,0.022312079,1
tcp,91,1,0.014109963,0.010893527,0.013550527,2
tcp,91,1,0.011626879,0.012637099,0.011818444,3
tcp,91,1,0.01401701,0.014044541,0.017562016,4
tcp,91,1,0.00931278,0.019109283,0.009312949,5
tcp,91,1,0.014423103,0.010225707,0.011571987,6
tcp,91,1,0.010574687,0.011506645,0.012818594,7
tcp,91,1,0.010297289,0.010388211,0.01034833,8
tcp,91,1,0.009930648,0.018057081,0.011482284,9
tcp,91,1,0.011552376,0.014943978,0.011224537,10
tcp,91,8,0.01136781,0.013914197,0.011392791,1
tcp,91,8,0.010642188,0.008733442,0.009201476,2
tcp,91,8,0.011866046,0.011877826,0.011866466,3
tcp,91,8,0.012777353,0.01534056,0.012808883,4
tcp,91,8,0.011043851,0.012781562,0.011058511,5
tcp,91,8,0.010127373,0.013048641,0.009781063,6
tcp,91,8,0.012517065,0.01133344,0.016458792,7
tcp,91,8,0.014339519,0.012458322,0.012490584,8
tcp,91,8,0.008338929,0.008610888,0.008575447,9
tcp,91,8,0.011218276,0.011276207,0.011230486,10
tcp,91,64,0.016513054,0.015954437,0.016515844,1
tcp,91,64,0.014247026,0.013575686,0.013585836,2
tcp,91,64,0.017151673,0.018009989,0.017952117,3
tcp,91,64,0.019720879,0.010319259,0.010261686,4
tcp,91,64,0.014291127,0.013981518,0.014194355,5
tcp,91,64,0.011866415,0.011987498,0.013639738,6
tcp,91,64,0.010948597,0.022210954,0.017239295,7
tcp,91,64,0.010897055,0.010844494,0.014157003,8
tcp,91,64,0.021043848,0.026728869,0.021049039,9
tcp,91,64,0.014285017,0.014424131,0.014343718,10
tcp,91,512,0.015859664,0.020490752,0.018121091,1
tcp,91,512,0.020942255,0.02108478,0.021010628,2
tcp,91,512,0.016040359,0.016115351,0.012907356,3
tcp,91,512,0.010435352,0.010466512,0.010412921,4
tcp,91,512,0.016034108,0.017248055,0.017186624,5
tcp,91,512,0.020610525,0.020706388,0.029932414,6
tcp,91,512,0.016806412,0.01744249,0.025009897,7
tcp,91,512,0.01839456,0.018478771,0.016844142,8
tcp,91,512,0.021698617,0.023535322,0.013514983,9
tcp,91,512,0.024930823,0.022553703,0.02246102,10
tcp,91,4096,0.019843722,0.020052669,0.028754958,1
tcp,91,4096,0.015153192,0.015200833,0.01877126,2
tcp,91,4096,0.025394098,0.024494761,0.023603624,3
tcp,91,4096,0.020544153,0.020607995,0.020558673,4
tcp,91,4096,0.021093229,0.021240624,0.02112402,5
